time_s,dt_ms,sample_time_s,speed_ref_rad_s,speed_meas_rad_s,speed_error_rad_s,position_ref_rad,position_ref_filtered_rad,position_meas_rad,position_error_rad,position_filtered_error_rad,duty_cycle,host_time_s
32.3921944,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,-4.722,32.4091491
32.4363953,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,-2.415,32.45335
32.4943014,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,-0.492,32.5112561
32.567499,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,1.431,32.5844537
32.6079808,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,3.354,32.6249355
32.6547527,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,5.661,32.6717074
32.7018342,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,7.584,32.7187889
32.7642562,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,9.507,32.7812109
32.8244008,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,11.815,32.8413555
32.8723416,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,13.738,32.8892963
32.9200112,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,15.661,32.9369659
32.9951025,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,17.969,33.0120572
33.0281668,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,19.892,33.0451215
33.0815641,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,21.815,33.0985188
33.1670022,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,23.738,33.1839569
33.1840402,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,26.046,33.2009949
33.2526079,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,27.969,33.2695626
33.2952723,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,29.892,33.312227
33.3464525,53,0.053,0.128,0,0.128,-20,-20,-20.025,0.0249999999999986,0.0249999999999986,32.2,33.3634072
33.4286883,53,0.053,4.945,0,4.945,-15,-19.02,-20.009,5.009,0.989000000000001,546.264,33.445643
33.4439928,53,0.053,10.179,4.833,5.346,-15,-17.764,-19.8,4.8,2.036,645.609,33.4609475
33.5165121,53,0.053,15.462,9.666,5.796,-15,-16.256,-19.348,4.348,3.092,795.897,33.5334668
33.5590323,53,0.053,19.086,11.277,7.809,-15,-15,-18.817,3.817,3.817,1000,33.575987
33.6042787,54,0.054,16.106,11.277,4.829,-15,-15,-18.221,3.221,3.221,815.703,33.6212334
33.6915443,53,0.053,12.964,9.666,3.298,-15,-15,-17.592,2.592,2.592,730.475,33.708499
33.7099312,53,0.053,10.709,8.055,2.654,-15,-15,-17.141,2.141,2.141,704.147,33.7268859
33.7780558,53,0.053,8.695,8.055,0.640000000000001,-15,-15,-16.739,1.739,1.739,523.96,33.7950105
33.8248145,53,0.053,6.923,6.444,0.479,-15,-15,-16.384,1.384,1.384,515.515,33.8417692
33.8661587,53,0.053,5.07,6.444,-1.374,-15,-15,-16.014,1.014,1.014,324.602,33.8831134
33.9477792,53,0.053,3.942,3.222,0.72,-15,-15,-15.788,0.788,0.788,532.281,33.9647339
33.9819487,53,0.053,2.814,3.222,-0.408,-15,-15,-15.562,0.561999999999999,0.561999999999999,400.346,33.9989034
34.0323204,53,0.053,1.767,3.222,-1.455,-15,-15,-15.353,0.353,0.353,272.829,34.0492751
34.1182807,53,0.053,1.042,3.222,-2.18,-15,-15,-15.208,0.208,0.208,177.305,34.1352354
34.1364925,53,0.053,0.559,1.611,-1.052,-15,-15,-15.111,0.111000000000001,0.111000000000001,272.371,34.1534472
34.2042204,53,0.053,0,1.611,-1.611,-15,-15,-14.999,-0.000999999999999446,-0.000999999999999446,-13.596,34.2211751
34.2445796,53,0.053,-0.085,0,-0.085,-15,-15,-14.982,-0.0180000000000007,-0.0180000000000007,-66.597,34.2615343
34.3007726,53,0.053,-0.085,0,-0.085,-15,-15,-14.982,-0.0180000000000007,-0.0180000000000007,-67.874,34.3177273
34.374759,53,0.053,-0.085,0,-0.085,-15,-15,-14.982,-0.0180000000000007,-0.0180000000000007,-69.15,34.3917137
34.4097504,53,0.053,-0.085,0,-0.085,-15,-15,-14.982,-0.0180000000000007,-0.0180000000000007,-70.682,34.4267051
34.4607764,53,0.053,-0.085,0,-0.085,-15,-15,-14.982,-0.0180000000000007,-0.0180000000000007,-71.958,34.4777311
34.5043746,53,0.053,-0.085,0,-0.085,-15,-15,-14.982,-0.0180000000000007,-0.0180000000000007,-73.235,34.5213293
34.5669372,53,0.053,-0.085,0,-0.085,-15,-15,-14.982,-0.0180000000000007,-0.0180000000000007,-74.766,34.5838919
34.634998,53,0.053,-0.085,0,-0.085,-15,-15,-14.982,-0.0180000000000007,-0.0180000000000007,-76.043,34.6519527
34.6611218,53,0.053,-0.085,0,-0.085,-15,-15,-14.982,-0.0180000000000007,-0.0180000000000007,-77.319,34.6780765
34.7267553,53,0.053,-0.085,0,-0.085,-15,-15,-14.982,-0.0180000000000007,-0.0180000000000007,-78.596,34.74371
34.8060922,53,0.053,-0.085,0,-0.085,-15,-15,-14.982,-0.0180000000000007,-0.0180000000000007,-79.617,34.8230469
34.8306881,53,0.053,-0.085,1.611,-1.696,-15,-15,-14.982,-0.0180000000000007,-0.0180000000000007,-241.49,34.8476428
34.8914279,53,0.053,-0.085,0,-0.085,-15,-15,-14.982,-0.0180000000000007,-0.0180000000000007,-81.149,34.9083826
34.9305062,53,0.053,-0.085,0,-0.085,-10,-15,-14.982,4.982,-0.0180000000000007,-82.425,34.9474609
34.9933479,53,0.053,4.58,3.222,1.358,-10,-13.986,-14.902,4.902,0.915999999999999,472.922,35.0103026
35.06326,53,0.053,9.52,6.444,3.076,-10,-12.74,-14.644,4.644,1.904,681.249,35.0802147
35.0868292,53,0.053,0.355,6.444,-6.089,-10,-14.106,-14.177,4.177,0.0709999999999997,-235.728,35.1037839
35.1488791,53,0.053,3.774,4.833,-1.059,-10,-13.341,-14.096,4.096,0.755000000000001,272.756,35.1658338
35.1962544,53,0.053,7.788,6.444,1.344,-10,-12.297,-13.855,3.855,1.558,534.209,35.2132091
35.2447039,53,0.053,11.798,9.666,2.132,-10,-11.044,-13.404,3.404,2.36,661.722,35.2616586
35.3178908,53,0.053,14.604,9.666,4.938,-10,-10,-12.92,2.92,2.92,988.761,35.3348455
35.3649806,53,0.053,11.865,11.277,0.588000000000001,-10,-10,-12.373,2.373,2.373,583.852,35.3819353
35.4120522,53,0.053,9.609,9.666,-0.0570000000000004,-10,-10,-11.921,1.921,1.921,542,35.4290069
35.4887404,53,0.053,7.193,8.055,-0.862,-10,-10,-11.438,1.438,1.438,463.808,35.5056951
35.5168223,53,0.053,5.582,6.444,-0.862,-10,-10,-11.116,1.116,1.116,460.54,35.533777
35.5737195,53,0.053,4.212,4.833,-0.621,-10,-10,-10.842,0.842000000000001,0.842000000000001,473.223,35.5906742
35.6594141,53,0.053,2.762,4.833,-2.071,-10,-10,-10.552,0.552,0.552,300.864,35.6763688
35.6748488,53,0.053,1.796,3.222,-1.426,-10,-10,-10.359,0.359,0.359,339.807,35.6918035
35.7457256,53,0.053,0.99,3.222,-2.232,-10,-10,-10.198,0.198,0.198,230.611,35.7626803
35.7833071,53,0.053,0.265,3.222,-2.957,-10,-10,-10.053,0.0530000000000008,0.0530000000000008,125.192,35.8002618
35.835378,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-3.789,35.8523327
35.9179936,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-4.64,35.9349483
35.9449095,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-5.491,35.9618642
36.0042411,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-6.512,36.0211958
36.0387659,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-7.363,36.0557206
36.0988793,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-8.214,36.115834
36.1448249,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-9.235,36.1617796
36.2088602,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-10.086,36.2258149
36.2717408,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-10.937,36.2886955
36.3132643,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-11.958,36.330219
36.3590295,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-12.809,36.3759842
36.4411985,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-13.66,36.4581532
36.4676327,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-14.511,36.4845874
36.5284755,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-15.532,36.5454302
36.6086256,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-16.383,36.6255803
36.6234666,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-17.234,36.6404213
36.6921216,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-18.255,36.7090763
36.731926,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-19.106,36.7488807
36.7865855,53,0.053,-0.056,0,-0.056,-10,-10,-9.988,-0.0120000000000005,-0.0120000000000005,-19.957,36.8035402
36.8601047,53,0.053,3.499,3.222,0.277,-5,-9.24,-9.94,4.94,0.699999999999999,420.126,36.8770594
36.8986532,53,0.053,8.527,6.444,2.083,-5,-7.993,-9.698,4.698,1.705,626.876,36.9156079
36.9503242,53,0.053,12.829,8.055,4.774,-5,-6.746,-9.312,4.312,2.566,946.657,36.9672789
37.0355881,53,0.053,16.407,11.277,5.13,-5,-5.498,-8.78,3.78,3.282,997.661,37.0525428
37.0529428,53,0.053,15.196,11.277,3.919,-5,-5,-8.039,3.039,3.039,919.947,37.0698975
37.1200013,53,0.053,12.376,11.277,1.099,-5,-5,-7.475,2.475,2.475,671.416,37.136956
37.1554925,53,0.053,10.04,9.666,0.373999999999999,-5,-5,-7.008,2.008,2.008,623.142,37.1724472
37.2161217,53,0.053,7.543,6.444,1.099,-5,-5,-6.508,1.508,1.508,698.996,37.2330764
37.2891801,53,0.053,5.771,6.444,-0.673,-5,-5,-6.154,1.154,1.154,511.928,37.3061348
37.3247061,53,0.053,4.24,4.833,-0.593,-5,-5,-5.848,0.848,0.848,500.466,37.3416608
37.3758355,53,0.053,2.791,4.833,-2.042,-5,-5,-5.558,0.558,0.558,329.343,37.3927902
37.4163784,53,0.053,1.743,4.833,-3.09,-5,-5,-5.348,0.348,0.348,194.232,37.4333331
37.4702349,53,0.053,1.018,1.611,-0.593,-5,-5,-5.203,0.203,0.203,419.598,37.4871896
37.5505636,53,0.053,0.293,3.222,-2.929,-5,-5,-5.058,0.0579999999999998,0.0579999999999998,151.01,37.5675183
37.5849709,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,8.598,37.6019256
37.6361565,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,6.964,37.6531112
37.7220777,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,5.33,37.7390324
37.7380265,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,3.37,37.7549812
37.8074997,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,1.736,37.8244544
37.8454418,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,0.102,37.8623965
37.9000481,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-1.857,37.9170028
37.9782837,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-3.491,37.9952384
38.0076669,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-5.125,38.0246216
38.06184,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-6.759,38.0787947
38.1502812,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-8.719,38.1672359
38.1700903,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-10.353,38.187045
38.2370671,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-11.987,38.2540218
38.2780892,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-13.947,38.2950439
38.3242909,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-15.581,38.3412456
38.3720786,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-17.215,38.3890333
38.4349747,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-19.175,38.4519294
38.496014,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-20.809,38.5129687
38.5404573,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-22.443,38.557412
38.5871885,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-24.077,38.6041432
38.6657909,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-26.037,38.6827456
38.7001538,53,0.053,-0.108,0,-0.108,-5,-5,-4.978,-0.0220000000000002,-0.0220000000000002,-27.671,38.7171085
38.7553978,53,0.053,0,0,0,0,-4.978,-4.978,4.978,0,181.913,38.7723525
38.8418017,52,0.052,6.581,4.833,1.748,0,-3.484,-4.8,4.8,1.316,574.948,38.8587564
38.8465109,53,0.053,11.112,8.055,3.057,0,-2.24,-4.462,4.462,2.222,744.815,38.8634656
38.9296987,53,0.053,14.999,9.666,5.333,0,-0.995,-3.995,3.995,3,1000,38.9466534
38.9531801,53,0.053,16.996,12.888,4.108,0,0,-3.399,3.399,3.399,921.457,38.9701348
39.0193032,53,0.053,13.452,11.277,2.175,0,0,-2.69,2.69,2.69,783.227,39.0362579
39.0681571,53,0.053,10.794,11.277,-0.482999999999999,0,0,-2.158,2.158,2.158,535.525,39.0851118
39.1140654,53,0.053,8.538,9.666,-1.128,0,0,-1.707,1.707,1.707,477.849,39.1310201
39.1906278,52,0.052,6.363,6.444,-0.0809999999999995,0,0,-1.272,1.272,1.272,582.568,39.2075825
39.222058,52,0.052,4.752,6.444,-1.692,0,0,-0.95,0.95,0.95,405.27,39.2390127
39.2805947,52,0.052,3.383,6.444,-3.061,0,0,-0.676,0.676,0.676,245.129,39.2975494
39.3675032,52,0.052,2.255,4.833,-2.578,0,0,-0.451,0.451,0.451,266.637,39.3844579
39.3728621,52,0.052,1.369,3.222,-1.853,0,0,-0.273,0.273,0.273,311.827,39.3898168
39.4543751,52,0.052,0.483,3.222,-2.739,0,0,-0.096,0.096,0.096,185.519,39.4713298
39.4791802,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-141.659,39.4961349
39.5396917,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,18.48,39.5566464
39.5863995,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,17.272,39.6033542
39.6325483,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,16.064,39.649503
39.7105947,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,14.614,39.7275494
39.7377176,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,13.405,39.7546723
39.8000817,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,12.197,39.8170364
39.8827347,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,10.989,39.8996894
39.8955472,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,9.78,39.9125019
39.9680841,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,8.33,39.9850388
40.0043577,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,7.122,40.0213124
40.0550867,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,5.914,40.0720414
40.0983212,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,4.705,40.1152759
40.1549922,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,3.497,40.1719469
40.2241748,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,2.047,40.2411295
40.2620444,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,0.839,40.2789991
40.3094359,51,0.051,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-0.369,40.3263906
40.3568028,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-1.577,40.3737575
40.421953,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-2.785,40.4389077
40.4803169,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-3.994,40.4972716
40.5170166,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-5.444,40.5339713
40.5705768,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-6.652,40.5875315
40.6174673,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-7.86,40.634422
40.6790792,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-9.069,40.6960339
40.7405905,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-10.277,40.7575452
40.773025,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-11.727,40.7899797
40.8395794,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-12.935,40.8565341
40.910961,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-14.144,40.9279157
40.9301347,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-15.352,40.9470894
40.9973154,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-16.56,41.0142701
41.0379703,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-18.01,41.054925
41.0843238,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-19.219,41.1012785
41.169031,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-20.427,41.1859857
41.193691,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-21.635,41.2106457
41.2539182,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-22.844,41.2708729
41.3033076,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-24.294,41.3202623
41.3576256,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-25.502,41.3745803
41.4247958,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-26.71,41.4417505
41.4531219,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-27.919,41.4700766
41.5144686,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-29.127,41.5314233
41.6047678,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-30.577,41.6217225
41.6067982,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-31.785,41.6237529
41.6942527,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-32.994,41.7112074
41.7164971,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-34.202,41.7334518
41.7790193,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-35.41,41.795974
41.8263351,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-36.86,41.8432898
41.8717687,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-38.069,41.8887234
41.9488252,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-39.277,41.9657799
41.9717336,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-40.485,41.9886883
42.0342853,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-41.694,42.05124
42.1198031,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-43.144,42.1367578
42.1247905,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-44.352,42.1417452
42.2042203,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-45.56,42.221175
42.2326956,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-46.769,42.2496503
42.2945661,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-47.977,42.3115208
42.3758587,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-49.427,42.3928134
42.388919,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-50.635,42.4058737
42.4616507,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-51.844,42.4786054
42.4968501,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-53.052,42.5138048
42.546794,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-54.26,42.5637487
42.6306193,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-55.71,42.647574
42.647896,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-56.919,42.6648507
42.7159259,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-58.127,42.7328806
42.7609531,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-59.335,42.7779078
42.8075629,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-60.544,42.8245176
42.8898044,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-61.994,42.9067591
42.9162481,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-63.202,42.9332028
42.9750497,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-64.169,42.9920044
43.0600862,52,0.052,0,-1.611,1.611,0,0,0,0,0,309.101,43.0770409
43.0707148,52,0.052,-0.161,3.222,-3.383,0,0,0.032,-0.032,-0.032,-400.964,43.0876695
43.1472548,52,0.052,-0.08,-1.611,1.531,0,0,0.016,-0.016,-0.016,93.554,43.1642095
43.1765938,52,0.052,0,0,0,0,0,0,0,0,144.611,43.1935485
43.2321006,51,0.051,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-230.834,43.2490553
43.2717264,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-70.694,43.2886811
43.3354078,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-232.526,43.3523625
43.40122,52,0.052,0,0,0,0,0,0,0,0,140.744,43.4181747
43.4274051,52,0.052,-0.161,3.222,-3.383,0,0,0.032,-0.032,-0.032,-408.697,43.4443598
43.4904343,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-74.802,43.507389
43.5712628,52,0.052,0,0,0,0,0,0,0,0,137.603,43.5882175
43.5915605,51,0.051,-0.161,3.222,-3.383,0,0,0.032,-0.032,-0.032,-411.838,43.6085152
43.6574458,52,0.052,-0.161,0,-0.161,0,0,0.032,-0.032,-0.032,-91.074,43.6744005
43.6827741,52,0.052,0,0,0,0,0,0,0,0,133.978,43.6997288
43.7453018,51,0.051,-0.161,3.222,-3.383,0,0,0.032,-0.032,-0.032,-415.463,43.7622565
43.789867,52,0.052,-0.161,0,-0.161,0,0,0.032,-0.032,-0.032,-94.698,43.8068217
43.8518683,52,0.052,0,-3.222,3.222,0,0,0,0,0,452.326,43.868823
43.916172,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-245.092,43.9331267
43.9450626,52,0.052,0,0,0,0,0,0,0,0,128.178,43.9620173
44.0077197,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-246.784,44.0246744
44.0984466,52,0.052,-0.161,0,-0.161,0,0,0.032,-0.032,-0.032,-100.015,44.1154013
44.1000906,52,0.052,0,-3.222,3.222,0,0,0,0,0,447.251,44.1170453
44.1855413,52,0.052,0,0,0,0,0,0,0,0,124.07,44.202496
44.2062811,51,0.051,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-250.892,44.2232358
44.2757324,52,0.052,0,-1.611,1.611,0,0,0,0,0,283.002,44.2926871
44.3146526,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-91.96,44.3316073
44.3820582,52,0.052,0,-1.611,1.611,0,0,0,0,0,281.552,44.3990129
44.4095565,52,0.052,0,0,0,0,0,0,0,0,119.961,44.4265112
44.4706462,51,0.051,-0.161,3.222,-3.383,0,0,0.032,-0.032,-0.032,-428.996,44.4876009
44.5177414,52,0.052,0,0,0,0,0,0,0,0,118.27,44.5346961
44.5765515,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-256.45,44.5935062
44.6409324,52,0.052,-0.08,0,-0.08,0,0,0.016,-0.016,-0.016,-96.068,44.6578871
44.6769793,52,0.052,0,-1.611,1.611,0,0,0,0,0,277.444,44.693934
44.7348833,52,0.052,0,0,0,0,0,0,0,0,115.853,44.751838
44.7714689,51,0.051,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-258.867,44.7884236
44.8329198,52,0.052,0,-1.611,1.611,0,0,0,0,0,275.511,44.8498745
44.9132543,52,0.052,0,0,0,0,0,0,0,0,113.92,44.930209
44.9364931,51,0.051,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-260.8,44.9534478
46.0768449,52,0.052,0,-1.611,1.611,0,0,0,0,0,273.094,46.0937996
46.0779774,52,0.052,0,0,0,0,0,0,0,0,111.503,46.0949321
46.0782452,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-263.217,46.0951999
46.0784905,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-263.7,46.0954452
46.0787378,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-264.183,46.0956925
46.0789801,52,0.052,0,-1.611,1.611,0,0,0,0,0,270.436,46.0959348
46.0792195,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-265.392,46.0961742
46.0806662,52,0.052,-0.08,1.611,-1.691,0,0,0.016,-0.016,-0.016,-265.875,46.0976209
