time_s,duty_permille,duty_ratio,encoder_count,delta_count,rpm,rad_per_second,sample_time_s,host_time_s
34.15,793,0.793,48592,-33,-253.846,-26.582,0.0500000000000043,35.7218247
34.2,794,0.794,48560,-32,-246.153,-25.777,0.0499999999999972,35.7972934
34.25,796,0.796,48528,-32,-246.153,-25.777,0.0500000000000043,35.8150971
34.3,797,0.797,48495,-33,-253.846,-26.582,0.0499999999999972,35.8830495
34.35,797,0.797,48462,-33,-253.846,-26.582,0.0499999999999972,35.924928
34.4,798,0.798,48429,-33,-253.846,-26.582,0.0500000000000043,35.9780398
34.45,799,0.799,48396,-33,-253.846,-26.582,0.0499999999999972,36.0181906
34.5,799,0.799,48363,-33,-253.846,-26.582,0.0500000000000043,36.0693406
34.55,799,0.799,48330,-33,-253.846,-26.582,0.0499999999999972,36.1121478
34.6,799,0.799,48298,-32,-246.153,-25.777,0.0499999999999972,36.1759556
34.65,799,0.799,48264,-34,-261.538,-27.388,0.0500000000000043,36.2484206
34.7,799,0.799,48232,-32,-246.153,-25.777,0.0499999999999972,36.2695297
34.75,799,0.799,48199,-33,-253.846,-26.582,0.0500000000000043,36.3388156
34.8,798,0.798,48166,-33,-253.846,-26.582,0.0499999999999972,36.3623596
34.85,797,0.797,48133,-33,-253.846,-26.582,0.0499999999999972,36.4258372
34.9,796,0.796,48100,-33,-253.846,-26.582,0.0500000000000043,36.4701414
34.95,795,0.795,48068,-32,-246.153,-25.777,0.0499999999999972,36.5241289
35,794,0.794,48035,-33,-253.846,-26.582,0.0500000000000043,36.6039046
35.05,792,0.792,48002,-33,-253.846,-26.582,0.0499999999999972,36.6200615
35.1,791,0.791,47969,-33,-253.846,-26.582,0.0499999999999972,36.6922831
35.15,789,0.789,47936,-33,-253.846,-26.582,0.0500000000000043,36.7138034
35.2,787,0.787,47904,-32,-246.153,-25.777,0.0499999999999972,36.7809638
35.25,785,0.785,47872,-32,-246.153,-25.777,0.0500000000000043,36.8240117
35.3,782,0.782,47840,-32,-246.153,-25.777,0.0499999999999972,36.8706489
35.35,780,0.78,47808,-32,-246.153,-25.777,0.0499999999999972,36.9590795
35.4,777,0.777,47776,-32,-246.153,-25.777,0.0500000000000043,36.9680226
35.45,774,0.774,47744,-32,-246.153,-25.777,0.0499999999999972,37.0457946
35.5,771,0.771,47712,-32,-246.153,-25.777,0.0500000000000043,37.0621462
35.55,768,0.768,47680,-32,-246.153,-25.777,0.0499999999999972,37.1332412
35.6,765,0.765,47649,-31,-238.461,-24.971,0.0499999999999972,37.1738794
35.65,761,0.761,47617,-32,-246.153,-25.777,0.0500000000000043,37.2239893
35.7,758,0.758,47586,-31,-238.461,-24.971,0.0499999999999972,37.3111656
35.75,754,0.754,47555,-31,-238.461,-24.971,0.0500000000000043,37.3176824
35.8,750,0.75,47524,-31,-238.461,-24.971,0.0499999999999972,37.3989193
35.85,746,0.746,47493,-31,-238.461,-24.971,0.0499999999999972,37.4210647
35.9,742,0.742,47463,-30,-230.769,-24.166,0.0500000000000043,37.4879875
35.95,738,0.738,47432,-31,-238.461,-24.971,0.0499999999999972,37.5149848
36,733,0.733,47402,-30,-230.769,-24.166,0.0500000000000043,37.574323
36.05,728,0.728,47372,-30,-230.769,-24.166,0.0499999999999972,37.6634919
36.1,724,0.724,47343,-29,-223.076,-23.36,0.0499999999999972,37.6734268
36.15,719,0.719,47314,-29,-223.076,-23.36,0.0500000000000043,37.7500073
36.2,714,0.714,47284,-30,-230.769,-24.166,0.0499999999999972,37.7697971
36.25,709,0.709,47255,-29,-223.076,-23.36,0.0500000000000043,37.8383057
36.3,703,0.703,47226,-29,-223.076,-23.36,0.0499999999999972,37.8622712
36.35,698,0.698,47197,-29,-223.076,-23.36,0.0499999999999972,37.9279637
36.4,693,0.693,47169,-28,-215.384,-22.555,0.0500000000000043,37.970572
36.45,687,0.687,47140,-29,-223.076,-23.36,0.0499999999999972,38.0166545
36.5,681,0.681,47112,-28,-215.384,-22.555,0.0500000000000043,38.1014319
36.55,676,0.676,47085,-27,-207.692,-21.749,0.0499999999999972,38.1243124
36.6,670,0.67,47058,-27,-207.692,-21.749,0.0499999999999972,38.1883562
36.65,664,0.664,47031,-27,-207.692,-21.749,0.0500000000000043,38.2153867
36.7,658,0.658,47004,-27,-207.692,-21.749,0.0499999999999972,38.2777397
36.75,652,0.652,46978,-26,-200,-20.943,0.0500000000000043,38.3242415
36.8,646,0.646,46952,-26,-200,-20.943,0.0499999999999972,38.3695919
36.85,640,0.64,46926,-26,-200,-20.943,0.0499999999999972,38.4559721
36.9,634,0.634,46900,-26,-200,-20.943,0.0500000000000043,38.4622417
36.95,627,0.627,46874,-26,-200,-20.943,0.0499999999999972,38.5486673
37,621,0.621,46850,-24,-184.615,-19.332,0.0500000000000043,38.5720955
37.05,615,0.615,46824,-26,-200,-20.943,0.0499999999999972,38.6383573
37.1,609,0.609,46800,-24,-184.615,-19.332,0.0499999999999972,38.6659306
37.15,602,0.602,46776,-24,-184.615,-19.332,0.0500000000000043,38.7247999
37.2,596,0.596,46752,-24,-184.615,-19.332,0.0499999999999972,38.7740424
37.25,589,0.589,46728,-24,-184.615,-19.332,0.0500000000000043,38.8210437
37.3,583,0.583,46704,-24,-184.615,-19.332,0.0499999999999972,38.901095
37.35,577,0.577,46681,-23,-176.923,-18.527,0.0499999999999972,38.9146069
37.4,570,0.57,46658,-23,-176.923,-18.527,0.0500000000000043,38.9917651
37.45,564,0.564,46636,-22,-169.23,-17.721,0.0499999999999972,39.0226912
37.5,558,0.558,46614,-22,-169.23,-17.721,0.0500000000000043,39.0798536
37.55,551,0.551,46592,-22,-169.23,-17.721,0.0499999999999972,39.1230117
37.6,545,0.545,46570,-22,-169.23,-17.721,0.0499999999999972,39.1705792
37.65,539,0.539,46550,-20,-153.846,-16.11,0.0500000000000043,39.2532829
37.7,533,0.533,46528,-22,-169.23,-17.721,0.0499999999999972,39.2655691
37.75,527,0.527,46508,-20,-153.846,-16.11,0.0500000000000043,39.3393709
37.8,521,0.521,46488,-20,-153.846,-16.11,0.0499999999999972,39.3739364
37.85,515,0.515,46468,-20,-153.846,-16.11,0.0499999999999972,39.4288758
37.9,509,0.509,46448,-20,-153.846,-16.11,0.0500000000000043,39.460833
37.95,503,0.503,46428,-20,-153.846,-16.11,0.0499999999999972,39.5152532
38,498,0.498,46408,-20,-153.846,-16.11,0.0500000000000043,39.6023363
38.05,492,0.492,46389,-19,-146.153,-15.305,0.0499999999999972,39.6206986
38.1,487,0.487,46370,-19,-146.153,-15.305,0.0499999999999972,39.6942467
38.15,481,0.481,46351,-19,-146.153,-15.305,0.0500000000000043,39.7182232
38.2,476,0.476,46333,-18,-138.461,-14.499,0.0499999999999972,39.7814777
38.25,471,0.471,46314,-19,-146.153,-15.305,0.0500000000000043,39.8201504
38.3,466,0.466,46297,-17,-130.769,-13.694,0.0499999999999972,39.871086
38.35,461,0.461,46280,-17,-130.769,-13.694,0.0499999999999972,39.9150934
38.4,456,0.456,46262,-18,-138.461,-14.499,0.0500000000000043,39.9616099
38.45,452,0.452,46246,-16,-123.076,-12.888,0.0499999999999972,40.0471644
38.5,447,0.447,46228,-18,-138.461,-14.499,0.0500000000000043,40.0721539
38.55,443,0.443,46212,-16,-123.076,-12.888,0.0499999999999972,40.1372154
38.6,439,0.439,46196,-16,-123.076,-12.888,0.0499999999999972,40.1749612
38.65,435,0.435,46179,-17,-130.769,-13.694,0.0500000000000043,40.2272398
38.7,432,0.432,46163,-16,-123.076,-12.888,0.0499999999999972,40.2671121
38.75,428,0.428,46147,-16,-123.076,-12.888,0.0500000000000043,40.3150255
38.8,425,0.425,46132,-15,-115.384,-12.083,0.0499999999999972,40.4008563
38.85,421,0.421,46116,-16,-123.076,-12.888,0.0499999999999972,40.421139
38.9,419,0.419,46101,-15,-115.384,-12.083,0.0500000000000043,40.4874642
38.95,416,0.416,46086,-15,-115.384,-12.083,0.0499999999999972,40.5228492
39,413,0.413,46070,-16,-123.076,-12.888,0.0500000000000043,40.5764948
39.05,411,0.411,46056,-14,-107.692,-11.277,0.0499999999999972,40.6163962
39.1,409,0.409,46040,-16,-123.076,-12.888,0.0499999999999972,40.6629052
39.15,407,0.407,46025,-15,-115.384,-12.083,0.0500000000000043,40.7504224
39.2,405,0.405,46010,-15,-115.384,-12.083,0.0499999999999972,40.7748576
39.25,404,0.404,45995,-15,-115.384,-12.083,0.0500000000000043,40.8404893
39.3,402,0.402,45980,-15,-115.384,-12.083,0.0499999999999972,40.8678513
39.35,401,0.401,45966,-14,-107.692,-11.277,0.0499999999999972,40.929794
39.4,401,0.401,45952,-14,-107.692,-11.277,0.0500000000000043,40.9686535
39.45,400,0.4,45937,-15,-115.384,-12.083,0.0499999999999972,41.0193432
39.5,400,0.4,45922,-15,-115.384,-12.083,0.0500000000000043,41.1079236
39.55,400,0.4,45908,-14,-107.692,-11.277,0.0499999999999972,41.1184308
39.6,400,0.4,45894,-14,-107.692,-11.277,0.0499999999999972,41.1945227
39.65,400,0.4,45879,-15,-115.384,-12.083,0.0500000000000043,41.2203592
39.7,401,0.401,45865,-14,-107.692,-11.277,0.0499999999999972,41.2819236
39.75,401,0.401,45851,-14,-107.692,-11.277,0.0500000000000043,41.312781
39.8,402,0.402,45836,-15,-115.384,-12.083,0.0499999999999972,41.3692424
39.85,404,0.404,45822,-14,-107.692,-11.277,0.0499999999999972,41.4128602
39.9,405,0.405,45808,-14,-107.692,-11.277,0.0500000000000043,41.4741633
39.95,407,0.407,45793,-15,-115.384,-12.083,0.0499999999999972,41.5440471
40,409,0.409,45778,-15,-115.384,-12.083,0.0500000000000043,41.5679763
40.05,411,0.411,45764,-14,-107.692,-11.277,0.0499999999999972,41.6318052
40.1,414,0.414,45749,-15,-115.384,-12.083,0.0499999999999972,41.661644
40.15,417,0.417,45734,-15,-115.384,-12.083,0.0500000000000043,41.7236289
40.2,420,0.42,45719,-15,-115.384,-12.083,0.0499999999999972,41.7705756
40.25,423,0.423,45704,-15,-115.384,-12.083,0.0500000000000043,41.8177855
40.3,426,0.426,45688,-16,-123.076,-12.888,0.0499999999999972,41.8988155
40.35,430,0.43,45673,-15,-115.384,-12.083,0.0499999999999972,41.9248488
40.4,433,0.433,45658,-15,-115.384,-12.083,0.0500000000000043,41.9906021
40.45,437,0.437,45642,-16,-123.076,-12.888,0.0499999999999972,42.0249474
40.5,442,0.442,45626,-16,-123.076,-12.888,0.0500000000000043,42.0787962
40.55,446,0.446,45609,-17,-130.769,-13.694,0.0499999999999972,42.118121
40.6,451,0.451,45592,-17,-130.769,-13.694,0.0499999999999972,42.1671732
40.65,456,0.456,45576,-16,-123.076,-12.888,0.0500000000000043,42.2542208
40.7,461,0.461,45558,-18,-138.461,-14.499,0.0499999999999972,42.2660584
40.75,466,0.466,45541,-17,-130.769,-13.694,0.0500000000000043,42.3399801
40.8,471,0.471,45524,-17,-130.769,-13.694,0.0499999999999972,42.360715
40.85,477,0.477,45506,-18,-138.461,-14.499,0.0499999999999972,42.4274349
40.9,482,0.482,45488,-18,-138.461,-14.499,0.0500000000000043,42.4709646
40.95,488,0.488,45470,-18,-138.461,-14.499,0.0499999999999972,42.5279502
41,494,0.494,45452,-18,-138.461,-14.499,0.0500000000000043,42.5739329
41.05,500,0.5,45433,-19,-146.153,-15.305,0.0499999999999972,42.6279381
41.1,507,0.507,45414,-19,-146.153,-15.305,0.0499999999999972,42.6657862
41.15,513,0.513,45395,-19,-146.153,-15.305,0.0500000000000043,42.7173944
41.2,520,0.52,45376,-19,-146.153,-15.305,0.0499999999999972,42.7624266
41.25,526,0.526,45356,-20,-153.846,-16.11,0.0500000000000043,42.8249534
41.3,533,0.533,45336,-20,-153.846,-16.11,0.0499999999999972,42.8932499
41.35,540,0.54,45316,-20,-153.846,-16.11,0.0499999999999972,42.918088
41.4,547,0.547,45295,-21,-161.538,-16.916,0.0500000000000043,42.9852767
41.45,554,0.554,45274,-21,-161.538,-16.916,0.0499999999999972,43.0129273
41.5,561,0.561,45252,-22,-169.23,-17.721,0.0500000000000043,43.074856
41.55,568,0.568,45231,-21,-161.538,-16.916,0.0499999999999972,43.1610006
41.6,575,0.575,45209,-22,-169.23,-17.721,0.0499999999999972,43.1681484
41.65,583,0.583,45186,-23,-176.923,-18.527,0.0500000000000043,43.2484214
41.7,590,0.59,45163,-23,-176.923,-18.527,0.0499999999999972,43.2669348
41.75,597,0.597,45140,-23,-176.923,-18.527,0.0500000000000043,43.3370021
41.8,604,0.604,45116,-24,-184.615,-19.332,0.0499999999999972,43.3680258
41.85,612,0.612,45092,-24,-184.615,-19.332,0.0499999999999972,43.4236576
41.9,619,0.619,45068,-24,-184.615,-19.332,0.0500000000000043,43.4620321
41.95,626,0.626,45044,-24,-184.615,-19.332,0.0499999999999972,43.5253298
42,634,0.634,45020,-24,-184.615,-19.332,0.0500000000000043,43.602135
42.05,641,0.641,44995,-25,-192.307,-20.138,0.0499999999999972,43.6116519
42.1,648,0.648,44970,-25,-192.307,-20.138,0.0499999999999972,43.6893814
42.15,655,0.655,44944,-26,-200,-20.943,0.0500000000000043,43.7222103
42.2,662,0.662,44918,-26,-200,-20.943,0.0499999999999972,43.7780786
42.25,669,0.669,44891,-27,-207.692,-21.749,0.0500000000000043,43.8130505
42.3,676,0.676,44864,-27,-207.692,-21.749,0.0499999999999972,43.867449
42.35,683,0.683,44838,-26,-200,-20.943,0.0499999999999972,43.9148125
42.4,690,0.69,44810,-28,-215.384,-22.555,0.0500000000000043,43.9614953
42.45,696,0.696,44782,-28,-215.384,-22.555,0.0499999999999972,44.0424832
42.5,703,0.703,44754,-28,-215.384,-22.555,0.0500000000000043,44.0740102
42.55,709,0.709,44726,-28,-215.384,-22.555,0.0499999999999972,44.1304933
42.6,715,0.715,44697,-29,-223.076,-23.36,0.0499999999999972,44.169473
42.65,721,0.721,44668,-29,-223.076,-23.36,0.0500000000000043,44.2174291
42.7,727,0.727,44639,-29,-223.076,-23.36,0.0499999999999972,44.2605412
42.75,733,0.733,44610,-29,-223.076,-23.36,0.0500000000000043,44.3234386
42.8,738,0.738,44580,-30,-230.769,-24.166,0.0499999999999972,44.3943658
42.85,744,0.744,44550,-30,-230.769,-24.166,0.0499999999999972,44.4168545
42.9,749,0.749,44520,-30,-230.769,-24.166,0.0500000000000043,44.4818439
42.95,754,0.754,44490,-30,-230.769,-24.166,0.0499999999999972,44.5117107
43,758,0.758,44459,-31,-238.461,-24.971,0.0500000000000043,44.5751762
43.05,763,0.763,44428,-31,-238.461,-24.971,0.0499999999999972,44.6541097
43.1,767,0.767,44397,-31,-238.461,-24.971,0.0499999999999972,44.6730503
43.15,771,0.771,44366,-31,-238.461,-24.971,0.0500000000000043,44.7416918
43.2,775,0.775,44334,-32,-246.153,-25.777,0.0499999999999972,44.7659955
43.25,778,0.778,44302,-32,-246.153,-25.777,0.0500000000000043,44.8325604
43.3,782,0.782,44270,-32,-246.153,-25.777,0.0499999999999972,44.8672297
43.35,785,0.785,44238,-32,-246.153,-25.777,0.0499999999999972,44.9227538
43.4,787,0.787,44206,-32,-246.153,-25.777,0.0500000000000043,45.0102942
43.45,790,0.79,44174,-32,-246.153,-25.777,0.0499999999999972,45.0157869
43.5,792,0.792,44142,-32,-246.153,-25.777,0.0500000000000043,45.1013656
43.55,794,0.794,44110,-32,-246.153,-25.777,0.0499999999999972,45.1119886
43.6,796,0.796,44077,-33,-253.846,-26.582,0.0499999999999972,45.1889322
43.65,797,0.797,44044,-33,-253.846,-26.582,0.0500000000000043,45.21184
43.7,798,0.798,44012,-32,-246.153,-25.777,0.0499999999999972,45.2783391
43.75,799,0.799,43979,-33,-253.846,-26.582,0.0500000000000043,45.3111855
43.8,799,0.799,43946,-33,-253.846,-26.582,0.0499999999999972,45.3753319
43.85,799,0.799,43913,-33,-253.846,-26.582,0.0499999999999972,45.4522208
43.9,799,0.799,43880,-33,-253.846,-26.582,0.0500000000000043,45.4674152
43.95,799,0.799,43847,-33,-253.846,-26.582,0.0499999999999972,45.5409362
44,798,0.798,43814,-33,-253.846,-26.582,0.0500000000000043,45.5639776
44.05,797,0.797,43782,-32,-246.153,-25.777,0.0499999999999972,45.6300249
44.1,796,0.796,43748,-34,-261.538,-27.388,0.0499999999999972,45.6739265
44.15,794,0.794,43716,-32,-246.153,-25.777,0.0500000000000043,45.721684
44.2,792,0.792,43683,-33,-253.846,-26.582,0.0499999999999972,45.7602906
44.25,790,0.79,43651,-32,-246.153,-25.777,0.0500000000000043,45.8235887
44.3,787,0.787,43618,-33,-253.846,-26.582,0.0499999999999972,45.8988048
44.35,785,0.785,43586,-32,-246.153,-25.777,0.0499999999999972,45.9103148
44.4,782,0.782,43554,-32,-246.153,-25.777,0.0500000000000043,45.9867969
44.45,778,0.778,43521,-33,-253.846,-26.582,0.0499999999999972,46.0194717
44.5,775,0.775,43489,-32,-246.153,-25.777,0.0500000000000043,46.0728103
44.55,771,0.771,43457,-32,-246.153,-25.777,0.0499999999999972,46.1143252
44.6,766,0.766,43426,-31,-238.461,-24.971,0.0499999999999972,46.162105
44.65,762,0.762,43394,-32,-246.153,-25.777,0.0500000000000043,46.2608039
44.7,757,0.757,43363,-31,-238.461,-24.971,0.0499999999999972,46.2699849
44.75,752,0.752,43332,-31,-238.461,-24.971,0.0500000000000043,46.3544058
44.8,747,0.747,43301,-31,-238.461,-24.971,0.0499999999999972,46.3594434
44.85,741,0.741,43270,-31,-238.461,-24.971,0.0499999999999972,46.4470194
44.9,736,0.736,43240,-30,-230.769,-24.166,0.0500000000000043,46.4698082
44.95,730,0.73,43210,-30,-230.769,-24.166,0.0499999999999972,46.5393897
45,724,0.724,43180,-30,-230.769,-24.166,0.0500000000000043,46.5644948
45.05,717,0.717,43150,-30,-230.769,-24.166,0.0499999999999972,46.631439
45.1,711,0.711,43121,-29,-223.076,-23.36,0.0499999999999972,46.6696127
45.15,704,0.704,43092,-29,-223.076,-23.36,0.0500000000000043,46.725863
45.2,697,0.697,43063,-29,-223.076,-23.36,0.0499999999999972,46.7625255
45.25,690,0.69,43035,-28,-215.384,-22.555,0.0500000000000043,46.819498
45.3,683,0.683,43006,-29,-223.076,-23.36,0.0499999999999972,46.9136563
45.35,675,0.675,42979,-27,-207.692,-21.749,0.0499999999999972,46.9139875
45.4,668,0.668,42952,-27,-207.692,-21.749,0.0500000000000043,46.9610043
45.45,660,0.66,42925,-27,-207.692,-21.749,0.0499999999999972,47.0239572
45.5,652,0.652,42898,-27,-207.692,-21.749,0.0500000000000043,47.0953947
45.55,645,0.645,42872,-26,-200,-20.943,0.0499999999999972,47.1170927
45.6,637,0.637,42846,-26,-200,-20.943,0.0499999999999972,47.184922
45.65,629,0.629,42820,-26,-200,-20.943,0.0500000000000043,47.2167412
45.7,621,0.621,42796,-24,-184.615,-19.332,0.0499999999999972,47.2716812
45.75,612,0.612,42770,-26,-200,-20.943,0.0500000000000043,47.3153015
45.8,604,0.604,42746,-24,-184.615,-19.332,0.0499999999999972,47.3614325
45.85,596,0.596,42722,-24,-184.615,-19.332,0.0499999999999972,47.4489801
45.9,588,0.588,42698,-24,-184.615,-19.332,0.0500000000000043,47.4703335
45.95,580,0.58,42674,-24,-184.615,-19.332,0.0499999999999972,47.5398567
46,572,0.572,42651,-23,-176.923,-18.527,0.0500000000000043,47.5629632
46.05,564,0.564,42628,-23,-176.923,-18.527,0.0499999999999972,47.6281875
46.1,556,0.556,42606,-22,-169.23,-17.721,0.0499999999999972,47.6649467
46.15,548,0.548,42584,-22,-169.23,-17.721,0.0500000000000043,47.7163966
46.2,540,0.54,42563,-21,-161.538,-16.916,0.0499999999999972,47.8069032
46.25,532,0.532,42542,-21,-161.538,-16.916,0.0500000000000043,47.8171137
46.3,524,0.524,42522,-20,-153.846,-16.11,0.0499999999999972,47.8994984
46.35,517,0.517,42501,-21,-161.538,-16.916,0.0499999999999972,47.9093369
46.4,509,0.509,42481,-20,-153.846,-16.11,0.0500000000000043,47.9922275
46.45,502,0.502,42462,-19,-146.153,-15.305,0.0499999999999972,48.0178756
46.5,495,0.495,42442,-20,-153.846,-16.11,0.0500000000000043,48.08278
46.55,488,0.488,42424,-18,-138.461,-14.499,0.0499999999999972,48.1124947
46.6,481,0.481,42405,-19,-146.153,-15.305,0.0499999999999972,48.174651
46.65,474,0.474,42386,-19,-146.153,-15.305,0.0500000000000043,48.2234256
46.7,468,0.468,42368,-18,-138.461,-14.499,0.0499999999999972,48.2715905
46.75,462,0.462,42350,-18,-138.461,-14.499,0.0500000000000043,48.3548424
46.8,456,0.456,42333,-17,-130.769,-13.694,0.0499999999999972,48.3608757
46.85,450,0.45,42315,-18,-138.461,-14.499,0.0499999999999972,48.4450197
46.9,445,0.445,42298,-17,-130.769,-13.694,0.0500000000000043,48.4714346
46.95,440,0.44,42282,-16,-123.076,-12.888,0.0499999999999972,48.5365517
47,435,0.435,42265,-17,-130.769,-13.694,0.0500000000000043,48.5666343
47.05,430,0.43,42248,-17,-130.769,-13.694,0.0499999999999972,48.6304699
47.1,426,0.426,42233,-15,-115.384,-12.083,0.0499999999999972,48.6606821
47.15,422,0.422,42217,-16,-123.076,-12.888,0.0500000000000043,48.7224321
47.2,418,0.418,42202,-15,-115.384,-12.083,0.0499999999999972,48.769669
47.25,415,0.415,42186,-16,-123.076,-12.888,0.0500000000000043,48.8200958
47.3,412,0.412,42172,-14,-107.692,-11.277,0.0499999999999972,48.8947568
47.35,409,0.409,42157,-15,-115.384,-12.083,0.0499999999999972,48.9150797
47.4,407,0.407,42142,-15,-115.384,-12.083,0.0500000000000043,48.9869947
47.45,404,0.404,42127,-15,-115.384,-12.083,0.0499999999999972,49.0226108
47.5,403,0.403,42112,-15,-115.384,-12.083,0.0500000000000043,49.0768881
47.55,401,0.401,42098,-14,-107.692,-11.277,0.0499999999999972,49.1161594
47.6,400,0.4,42083,-15,-115.384,-12.083,0.0499999999999972,49.1648498
47.65,400,0.4,42069,-14,-107.692,-11.277,0.0500000000000043,49.2113212
47.7,400,0.4,42054,-15,-115.384,-12.083,0.0499999999999972,49.2704801
47.75,400,0.4,42040,-14,-107.692,-11.277,0.0500000000000043,49.3386308
47.8,400,0.4,42026,-14,-107.692,-11.277,0.0499999999999972,49.3650024
47.85,401,0.401,42012,-14,-107.692,-11.277,0.0499999999999972,49.4275793
47.9,402,0.402,41998,-14,-107.692,-11.277,0.0500000000000043,49.4694464
47.95,404,0.404,41983,-15,-115.384,-12.083,0.0499999999999972,49.5158439
48,406,0.406,41968,-15,-115.384,-12.083,0.0500000000000043,49.5628233
48.05,408,0.408,41954,-14,-107.692,-11.277,0.0499999999999972,49.6129458
48.1,410,0.41,41938,-16,-123.076,-12.888,0.0499999999999972,49.6882814
48.15,413,0.413,41923,-15,-115.384,-12.083,0.0500000000000043,49.7240255
48.2,417,0.417,41908,-15,-115.384,-12.083,0.0499999999999972,49.7769232
48.25,420,0.42,41893,-15,-115.384,-12.083,0.0500000000000043,49.8172366
48.3,425,0.425,41878,-15,-115.384,-12.083,0.0499999999999972,49.8726578
48.35,429,0.429,41862,-16,-123.076,-12.888,0.0499999999999972,49.955817
48.4,434,0.434,41846,-16,-123.076,-12.888,0.0500000000000043,49.9679553
48.45,439,0.439,41830,-16,-123.076,-12.888,0.0499999999999972,50.0424544
48.5,444,0.444,41814,-16,-123.076,-12.888,0.0500000000000043,50.0611091
48.55,449,0.449,41798,-16,-123.076,-12.888,0.0499999999999972,50.1290672
48.6,455,0.455,41781,-17,-130.769,-13.694,0.0499999999999972,50.1704667
48.65,462,0.462,41764,-17,-130.769,-13.694,0.0500000000000043,50.2219628
48.7,468,0.468,41747,-17,-130.769,-13.694,0.0499999999999972,50.269362
48.75,475,0.475,41730,-17,-130.769,-13.694,0.0500000000000043,50.3205171
48.8,482,0.482,41712,-18,-138.461,-14.499,0.0499999999999972,50.3992016
48.85,489,0.489,41694,-18,-138.461,-14.499,0.0499999999999972,50.412078
48.9,496,0.496,41675,-19,-146.153,-15.305,0.0500000000000043,50.4943741
48.95,504,0.504,41656,-19,-146.153,-15.305,0.0499999999999972,50.519738
49,512,0.512,41638,-18,-138.461,-14.499,0.0500000000000043,50.5899949
49.05,520,0.52,41618,-20,-153.846,-16.11,0.0499999999999972,50.6124565
49.1,528,0.528,41598,-20,-153.846,-16.11,0.0499999999999972,50.6774661
49.15,536,0.536,41578,-20,-153.846,-16.11,0.0500000000000043,50.7680533
49.2,545,0.545,41558,-20,-153.846,-16.11,0.0499999999999972,50.7683371
49.25,553,0.553,41536,-22,-169.23,-17.721,0.0500000000000043,50.8113852
49.3,562,0.562,41515,-21,-161.538,-16.916,0.0499999999999972,50.8724345
49.35,571,0.571,41493,-22,-169.23,-17.721,0.0499999999999972,50.9453962
49.4,579,0.579,41470,-23,-176.923,-18.527,0.0500000000000043,50.964826
49.45,588,0.588,41448,-22,-169.23,-17.721,0.0499999999999972,51.032679
49.5,597,0.597,41424,-24,-184.615,-19.332,0.0500000000000043,51.0592831
49.55,606,0.606,41401,-23,-176.923,-18.527,0.0499999999999972,51.1214152
49.6,615,0.615,41378,-23,-176.923,-18.527,0.0499999999999972,51.1672857
49.65,624,0.624,41354,-24,-184.615,-19.332,0.0500000000000043,51.2186106
49.7,633,0.633,41329,-25,-192.307,-20.138,0.0499999999999972,51.295937
49.75,642,0.642,41304,-25,-192.307,-20.138,0.0500000000000043,51.3226789
49.8,650,0.65,41278,-26,-200,-20.943,0.0499999999999972,51.3880681
49.85,659,0.659,41252,-26,-200,-20.943,0.0499999999999972,51.4181115
49.9,667,0.667,41226,-26,-200,-20.943,0.0500000000000043,51.4765473
49.95,676,0.676,41199,-27,-207.692,-21.749,0.0499999999999972,51.5123656
50,684,0.684,41172,-27,-207.692,-21.749,0.0500000000000043,51.5630482
50.05,692,0.692,41145,-27,-207.692,-21.749,0.0499999999999972,51.6493666
50.1,700,0.7,41117,-28,-215.384,-22.555,0.0499999999999972,51.6695757
50.15,708,0.708,41089,-28,-215.384,-22.555,0.0500000000000043,51.737403
50.2,715,0.715,41060,-29,-223.076,-23.36,0.0499999999999972,51.7632614
50.25,723,0.723,41031,-29,-223.076,-23.36,0.0500000000000043,51.8264993
50.3,730,0.73,41002,-29,-223.076,-23.36,0.0499999999999972,51.9143833
50.35,736,0.736,40972,-30,-230.769,-24.166,0.0499999999999972,51.9148817
50.4,743,0.743,40942,-30,-230.769,-24.166,0.0500000000000043,51.9616104
50.45,749,0.749,40912,-30,-230.769,-24.166,0.0499999999999972,52.0196519
50.5,755,0.755,40882,-30,-230.769,-24.166,0.0500000000000043,52.0907583
50.55,760,0.76,40851,-31,-238.461,-24.971,0.0499999999999972,52.1117149
50.6,766,0.766,40820,-31,-238.461,-24.971,0.0499999999999972,52.177453
50.65,771,0.771,40789,-31,-238.461,-24.971,0.0500000000000043,52.2218079
50.7,775,0.775,40758,-31,-238.461,-24.971,0.0499999999999972,52.2655852
50.75,779,0.779,40726,-32,-246.153,-25.777,0.0500000000000043,52.3533433
50.8,783,0.783,40694,-32,-246.153,-25.777,0.0499999999999972,52.367948
50.85,787,0.787,40661,-33,-253.846,-26.582,0.0499999999999972,52.4404983
50.9,790,0.79,40629,-32,-246.153,-25.777,0.0500000000000043,52.4727439
50.95,792,0.792,40596,-33,-253.846,-26.582,0.0499999999999972,52.5284052
51,795,0.795,40564,-32,-246.153,-25.777,0.0500000000000043,52.5666749
51.05,796,0.796,40531,-33,-253.846,-26.582,0.0499999999999972,52.6206724
51.1,798,0.798,40498,-33,-253.846,-26.582,0.0499999999999972,52.6597251
51.15,799,0.799,40466,-32,-246.153,-25.777,0.0500000000000043,52.7197778
51.2,799,0.799,40433,-33,-253.846,-26.582,0.0499999999999972,52.7986261
